Rank,Name,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14153,KEKKAISHI: KOKUBOUROU NO KAGE,1/1/2007,Action,0,0,0.03,0,0.03
14154,TRAP GUNNER: COUNTDOWN TO OBLIVION,1/1/1998,Strategy,0.02,0.01,0,0,0.03
14156,MAME GOMA: SHIRO TO KURO NO MEIKYUU,1/1/2012,Action,0,0,0.03,0,0.03
14159,SIMPLE DS SERIES VOL. 8: THE KANSHIKIKAN - KINKYUU SHUTSUDOU!! JIKEN GENBA WO TOUCH SEYO,1/1/2006,Adventure,0,0,0.03,0,0.03
14160,HARUKANARU TOKI NO NAKA DE YUMENOUKIHASHI SPECIAL,1/1/2009,Adventure,0,0,0.03,0,0.03
14161,RISE OF NATIONS: RISE OF LEGENDS,1/1/2006,Strategy,0,0.03,0,0.01,0.03
14163,TSUYO KISS: MIGHTY HEART,1/1/2006,Adventure,0,0,0.03,0,0.03
14164,ZOO TYCOON,1/1/2001,Strategy,0,0.03,0,0.01,0.03
14165,GACHAROKU,1/1/2002,Misc,0,0,0.03,0,0.03
14169,ZOO VET: ENDANGERED ANIMALS,1/1/2008,Simulation,0.03,0,0,0,0.03
14170,DEER DRIVE: LEGENDS,1/1/2012,Action,0.03,0,0,0,0.03
14173,CRIMINAL GIRLS 2,1/1/2015,Role-Playing,0,0,0.03,0,0.03
14174,SD GUNDAM G GENERATION: GATHER BEAT 2,1/1/2001,Strategy,0,0,0.03,0,0.03
14175,ORIGINAL STORY FROM FAIRY TAIL: GEKITOTSU! KARDIA DAISEIDOU,1/1/2011,Role-Playing,0,0,0.03,0,0.03
14177,DIABOLIK LOVERS: DARK FATE,1/1/2015,Action,0,0,0.03,0,0.03
14179,ASTONISHIA STORY,1/1/2006,Role-Playing,0.03,0,0,0,0.03
14181,SPECIAL FORCES: NEMESIS STRIKE,1/1/2005,Shooter,0.03,0.01,0,0,0.03
14182,WOMEN'S VOLLEYBALL CHAMPIONSHIP,1/1/2007,Sports,0,0,0.03,0,0.03
14183,JUNIOR ISLAND ADVENTURE,1/1/2011,Puzzle,0.03,0,0,0,0.03
14184,JIKKYOU POWERFUL PRO YAKYUU WII KETTEIBAN,1/1/2007,Sports,0,0,0.03,0,0.03
14186,RAKUSHOU! PACHI-SLOT SENGEN 5: RIO PARADISE,1/1/2007,Misc,0,0,0.03,0,0.03
14187,SACRA TERRA: ANGELIC NIGHT,1/1/2011,Puzzle,0.01,0.02,0,0.01,0.03
14189,BATTLE ASSAULT 3 FEATURING GUNDAM SEED,1/1/2004,Action,0.02,0.01,0,0,0.03
14190,CRIMSON TEARS,1/1/2004,Role-Playing,0.02,0.01,0,0,0.03
14191,HAYATE NO GOTOKU! OJOUSAMA PRODUCE DAISAKUSEN BOKU IRO NI SOMARE! OYASHIKI-HEN,1/1/2008,Simulation,0,0,0.03,0,0.03
14192,BATMAN FOREVER: THE ARCADE GAME,1/1/1996,Action,0.02,0.01,0,0,0.03
14193,ROMANCE OF THE THREE KINGDOMS (3DS),1/1/2013,Strategy,0,0,0.03,0,0.03
14194,ELECTROPLANKTON,1/1/2005,Misc,0.01,0,0.02,0,0.03
14196,MAKAI SENKI DISGAEA 4: FUUKA & DESCO-HEN HAJIME MASHITA,1/1/2011,Strategy,0,0,0.03,0,0.03
14201,MONSTER GUARDIANS,1/1/2001,Role-Playing,0,0,0.03,0,0.03
14202,SUNDAY VS MAGAZINE SHUUKETSU! CHOUJOU DAIKESSEN,1/1/2009,Fighting,0,0,0.03,0,0.03
14203,AN AMERICAN TAIL: FIEVEL'S GOLD RUSH,1/1/2002,Platform,0.02,0.01,0,0,0.03
14204,DEAD OR ALIVE XTREME 3: VENUS,1/1/2016,Sports,0,0,0.03,0,0.03
14206,MAGNA CARTA PORTABLE,1/1/2006,Role-Playing,0,0,0.03,0,0.03
14209,CRAZY CHICKEN: STAR KARTS,1/1/2008,Racing,0.03,0,0,0,0.03
14213,M&MS SHELL SHOCKED,1/1/2001,Action,0.02,0.01,0,0,0.03
14214,RACE ON,1/1/2009,Racing,0,0.03,0,0.01,0.03
14215,K-ON! AFTER SCHOOL LIVE!! HD VER.,1/1/2012,Action,0,0,0.03,0,0.03
14216,METAL GEAR SOLID: THE ESSENTIAL COLLECTION (JP SALES),1/1/2007,Adventure,0,0,0.03,0,0.03
14219,3D BASEBALL,1/1/1996,Sports,0.02,0.01,0,0,0.03
14220,PACHITTE CHONMAGE TATSUJIN 12: PACHINKO ULTRAMAN,1/1/2007,Misc,0,0,0.03,0,0.03
14221,FIRST QUEEN: ORNIC SENKI,1/1/1994,Role-Playing,0,0,0.03,0,0.03
14222,JIKKYOU POWERFUL PRO YAKYUU 2011,1/1/2009,Shooter,0,0,0.46,0,0.46
14224,SHINING STARS,1/1/2008,Action,0.03,0,0,0,0.03
14225,TAIL CONCERTO,1/1/1998,Adventure,0.02,0.01,0,0,0.03
14227,JAMES POND: CODENAME ROBOCOD,1/1/2005,Platform,0.02,0.01,0,0,0.03
14228,YUMI'S ODD ODYSSEY,1/1/2013,Platform,0,0,0.03,0,0.03
14229,NIGHT HEAD: THE LABYRINTH,1/1/1995,Adventure,0,0,0.03,0,0.03
14231,ANGLER'S CLUB: ULTIMATE BASS FISHING 3D,1/1/2011,Sports,0,0.03,0,0,0.03
14232,UTAWARERUMONO PORTABLE,1/1/2009,Role-Playing,0,0,0.03,0,0.03
14233,GAIA SAVER HERO SAIDAI NO SAKUSEN,1/1/1994,Role-Playing,0,0,0.03,0,0.03
14234,EVERBLUE 2,1/1/2002,Adventure,0.02,0.01,0,0,0.03
14235,EMMA AT THE FARM,1/1/2008,Adventure,0.03,0,0,0,0.03
14237,HIGURASHI NO NAKU KORO NI KIZUNA: DAI-SAN-KAN - RASEN,1/1/2009,Adventure,0,0,0.03,0,0.03
14238,THE SIMS 2: GLAMOUR LIFE STUFF,1/1/2006,Simulation,0,0.03,0,0.01,0.03
14241,TONY HAWK'S AMERICAN SK8LAND,1/1/2010,Action,0.36,0.07,0,0.02,0.45
14242,YUMEIRO PATISSIERE: MY SWEETS COOKING,1/1/2010,Simulation,0,0,0.03,0,0.03
14243,DAITO GIKEN KOUSHIKI PACHI-SLOT SIMULATOR: YOSHIMUNE PORTABLE,1/1/2006,Misc,0,0,0.03,0,0.03
14245,MAXIMUM RACING: GP CLASSIC RACING,1/1/2010,Racing,0.03,0,0,0,0.03
14248,POWERSLAVE,1/1/1996,Shooter,0.02,0.01,0,0,0.03
14250,PROJECT GOTHAM RACING 2 (JP WEEKLY SALES),1/1/2003,Action,0,0,0.03,0,0.03
14251,UKIYO NO SHISHI,1/1/2015,Action,0,0,0.03,0,0.03
14252,THE BINDING OF ISAAC,1/1/2012,Action,0,0.03,0,0,0.03
14253,CT SPECIAL FORCES,1/1/2002,Action,0.02,0.01,0,0,0.03
14255,JEWEL MASTER: CRADLE OF ROME,1/1/2008,Puzzle,0.03,0,0,0,0.03
14257,BEASTLY,1/1/2011,Misc,0.03,0,0,0,0.03
14258,CRASH TIME: AUTOBAHN PUSUIT,1/1/2008,Racing,0.03,0,0,0,0.03
14259,EARTHWORM JIM 2,1/1/2002,Platform,0.02,0.01,0,0,0.03
14260,GARFIELD: A TALE OF TWO KITTIES,1/1/2006,Platform,0.03,0,0,0,0.03
14261,TAMAGOTCHI NO DOKI DOKI DREAM OMISECCHI,1/1/2013,Simulation,0,0,0.03,0,0.03
14262,TOUSHIN TOSHI,1/1/2014,Role-Playing,0,0,0.03,0,0.03
14263,SUUJIN TAISEN,1/1/2007,Strategy,0,0,0.03,0,0.03
14266,STREET SUPREMACY,1/1/2005,Racing,0.03,0,0,0,0.03
14267,COMBAT MISSION: SHOCK FORCE,1/1/2007,Strategy,0,0.03,0,0.01,0.03
14268,ROME: TOTAL WAR - GOLD EDITION,1/1/2006,Strategy,0,0.03,0,0.01,0.03
14270,MYSTERY CASE FILES: RAVENHEARST,1/1/2007,Puzzle,0.01,0.02,0,0.01,0.03
14271,YOKAI WATCH DANCE: JUST DANCE SPECIAL VERSION,1/1/2015,Misc,0,0,0.03,0,0.03
14272,RIVER KING: MYSTIC VALLEY (JP SALES),1/1/2007,Sports,0,0,0.03,0,0.03
14274,JIG-A-PIX: WILD WORLD,1/1/2009,Puzzle,0.03,0.01,0,0,0.03
14275,BEST FRIENDS TONIGHT,1/1/2010,Misc,0.03,0,0,0,0.03
14279,.HACK: SEKAI NO MUKOU NI + VERSUS,1/1/2012,Action,0,0,0.03,0,0.03
14280,SEA PARK TYCOON,1/1/2010,Simulation,0.02,0.01,0,0,0.03
14283,MAME GOMA: HONOBO NO NIKKI,1/1/2007,Simulation,0,0,0.03,0,0.03
14285,NANCY DREW: ALIBI IN ASHES,1/1/2011,Adventure,0.03,0,0,0,0.03
14287,ULTIMATE BLOCK PARTY,1/1/2004,Puzzle,0.03,0,0,0,0.03
14288,DISNEY'S HIDE & SNEAK,1/1/2003,Action,0.03,0.01,0,0,0.03
14290,NOBUNAGA NO YABOU: KAKUSHIN WITH POWER-UP KIT,1/1/2008,Strategy,0,0,0.03,0,0.03
14291,RAW DANGER!,1/1/2006,Action,0.02,0.01,0,0,0.03
14292,ARTHUR AND THE INVISIBLES,1/1/2007,Adventure,0.03,0,0,0,0.03
14293,FLIPPER CRITTERS,1/1/2007,Simulation,0.03,0,0,0,0.03
14294,MEDAROT 9: KABUTO VER. / KUWAGATA VER.,1/1/2015,Role-Playing,0,0,0.03,0,0.03
14295,MONSTER RANCHER HOP-A-BOUT,1/1/2000,Action,0.02,0.01,0,0,0.03
14296,FOTO SHOWDOWN,1/1/2010,Role-Playing,0.03,0,0,0,0.03
14297,CUSTOM BEAT BATTLE: DRAGLADE 2,1/1/2008,Fighting,0,0,0.03,0,0.03
14302,MEN OF WAR,1/1/2009,Strategy,0.01,0.02,0,0.01,0.03
14304,METROID PRIME: FEDERATION FORCE,1/1/2016,Action,0.02,0.01,0.01,0,0.03
14305,GUNGRIFFON: ALLIED STRIKE,1/1/2004,Simulation,0.02,0.01,0,0,0.03
14307,VITAMIN X EVOLUTION,1/1/2008,Adventure,0,0,0.03,0,0.03
14308,SARU! GET YOU! SARUSARU DAISAKUSEN,1/1/2007,Platform,0,0,0.03,0,0.03
14309,SONIC BOOM: FIRE & ICE,1/1/2016,Platform,0.03,0,0,0,0.03
14310,THE FLINTSTONES: BIG TROUBLE IN BEDROCK,1/1/2001,Platform,0.02,0.01,0,0,0.03
14311,HALLOWED LEGENDS: SAMHAIN,1/1/2011,Adventure,0,0.02,0,0.01,0.03
14313,SEKAI NO HATE MADE ITTE Q! CHINJUU HUNTER MONO NO DAIBOUKEN,1/1/2010,Misc,0,0,0.03,0,0.03
14316,GAKUSEN TOSHI ASTERISK FESTA: HOUKA KENRAN,1/1/2016,Fighting,0,0,0.03,0,0.03
14317,BEATMANIA IIDX 14 GOLD,1/1/2008,Simulation,0,0,0.03,0,0.03
14319,TORIKO: ULTIMATE SURVIVAL,1/1/2013,Action,0,0,0.03,0,0.03
14320,BIG ICHIGEKI! PACHI-SLOT TAIKOURYKU UNIVERSAL MUSEUM,1/1/1996,Misc,0,0,0.03,0,0.03
14321,VEGAS CASINO,1/1/2007,Misc,0.03,0,0,0,0.03
14323,MADOU MONOGATARI,1/1/1998,Role-Playing,0,0,0.03,0,0.03
14326,TORK: PREHISTORIC PUNK,1/1/2005,Platform,0.02,0.01,0,0,0.03
14327,TOGAINU NO CHI: TRUE BLOOD,1/1/2008,Adventure,0,0,0.03,0,0.03
14328,ONNA NO KO TO MISSHITSU NI ITARA **SHICHAU KAMOSHIRENAI,1/1/2012,Adventure,0,0,0.03,0,0.03
14329,CHICKEN SHOOT 2,1/1/2005,Adventure,0.02,0.01,0,0,0.03
14330,NEVERWINTER NIGHTS,1/1/2002,Role-Playing,0,0.03,0,0.01,0.03
14331,EAST INDIA COMPANY COLLECTION,1/1/2010,Misc,0,0.03,0,0,0.03
14333,THE INNER WORLD,1/1/2013,Adventure,0,0.03,0,0,0.03
14334,PACHINKO KAMEN RIDER: SHOCKER ZENMETSU DAISAKUSEN,1/1/2008,Misc,0,0,0.03,0,0.03
14335,UNDERGROUND POOL,1/1/2007,Sports,0.03,0,0,0,0.03
14337,CLASSIC DUNGEON: FUYOKU NO MASOUJIN,1/1/2010,Role-Playing,0,0,0.03,0,0.03
14339,JIKKYOU POWERFUL PRO YAKYUU 10,1/1/2015,Role-Playing,0,0,0.61,0,0.61
14340,RAMPO,1/1/1995,Adventure,0,0,0.03,0,0.03
14341,RIVER CITY SUPER SPORTS CHALLENGE,1/1/2010,Sports,0.01,0,0.02,0,0.03
14342,MY PET SHOP (JP SALES),1/1/2008,Simulation,0,0,0.03,0,0.03
14344,KONAMI CLASSICS SERIES: ARCADE HITS,1/1/2007,Misc,0.01,0,0.02,0,0.03
14348,SINGSTAR CHARTBREAKER,1/1/2009,Misc,0,0.02,0,0.01,0.03
14349,HIIRO NO KAKERA 2: HISUI NO SHIZUKU,1/1/2007,Adventure,0,0,0.03,0,0.03
14351,SORCERY SAGA: THE CURSE OF THE GREAT CURRY GOD,1/1/2013,Role-Playing,0,0,0.03,0,0.03
14352,SINGSTAR FUSSBALLHITS,1/1/2010,Misc,0,0.02,0,0.01,0.03
14353,A GOOD LIBRARIAN LIKE A GOOD SHEPHERD: LIBRARY PARTY,1/1/2015,Action,0,0,0.03,0,0.03
14354,DANCE FACTORY,1/1/2006,Action,0.02,0.01,0,0,0.03
14356,MONTESSORI MUSIC,1/1/2008,Misc,0.01,0.02,0,0,0.03
14357,TOTALLY SPIES!,1/1/2005,Platform,0.02,0.01,0,0,0.03
14359,NISHIJIN PACHINKO MONOGATARI 2,1/1/1996,Misc,0,0,0.03,0,0.03
14361,GAL GUN: DOUBLE PEACE,1/1/2015,Action,0,0.02,0.01,0,0.03
14362,PRIPARA & PRETTY RHYTHM: PRIPARA DE TSUKAERU OSHARE ITEM 1450!,1/1/2015,Action,0,0,0.03,0,0.03
14364,THE LEGEND OF HEROES III: SONG OF THE OCEAN,1/1/2006,Role-Playing,0.03,0,0,0,0.03
14365,DUNGEON MAKER: HUNTING GROUND,1/1/2006,Role-Playing,0.03,0,0,0,0.03
14366,MUSHIHIMESAMA FUTARI VER 1.5,1/1/2009,Shooter,0,0,0.03,0,0.03
14367,PSI-OPS: THE MINDGATE CONSPIRACY,1/1/2002,Racing,0.27,0.15,0,0.05,0.46
14369,LOCK ON: MODERN AIR COMBAT,1/1/2003,Simulation,0,0.03,0,0.01,0.03
14376,BROTHERS CONFLICT: BRILLIANT BLUE,1/1/2013,Adventure,0,0,0.03,0,0.03
14378,HAJIME NO IPPO: THE FIGHTING! (2014),1/1/2014,Sports,0,0,0.03,0,0.03
14379,EYESHIELD 21: FIELD SAIKYOU NO SENSHI TACHI,1/1/2007,Role-Playing,0,0,0.03,0,0.03
14381,TO LOVERU TROUBLE: WAKU WAKU! RINKANGAKKOU-HEN,1/1/2008,Adventure,0,0,0.03,0,0.03
14382,MEDABOTS 9: METABEE / ROKUSHO,1/1/2015,Role-Playing,0,0,0.03,0,0.03
14383,DOODLE HEX,1/1/2008,Puzzle,0,0.03,0,0,0.03
14385,HAKUOKI ZUISOUROKU OMOKAGE HANA,1/1/2015,Action,0,0,0.03,0,0.03
14386,HEARTS OF IRON IV,1/1/2016,Strategy,0,0.03,0,0,0.03
14387,THINKSMART FAMILY!,1/1/2010,Misc,0.03,0,0,0,0.03
14392,OTOMETEKI KOI KAKUMEI * LOVE REVO,1/1/2006,Adventure,0,0,0.03,0,0.03
14394,TIMMY TIME,1/1/2011,Action,0,0.03,0,0,0.03
14396,BIGFOOT: COLLISION COURSE,1/1/2002,Platform,0.44,0,0,0.03,0.47
14397,AIRSHIP Q,1/1/2015,Platform,0,0,0.03,0,0.03
14399,OTOMEDIUS GORGEOUS,1/1/2008,Shooter,0,0,0.03,0,0.03
14400,JIKANDIA: THE TIMELESS LAND,1/1/2010,Role-Playing,0.03,0,0,0,0.03
14403,BOOT CAMP ACADEMY,1/1/2010,Action,0.03,0,0,0,0.03
14405,ZERO ESCAPE: VIRTUE'S LAST REWARD,1/1/2012,Adventure,0.03,0,0,0,0.03
14406,DARKSTALKERS RESURRECTION,1/1/2013,Fighting,0,0,0.03,0,0.03
14407,TAKE ON HELICOPTERS,1/1/2011,Simulation,0,0.02,0,0.01,0.03
14408,HIGHSCHOOL TERRA STORY,1/1/1998,Adventure,0,0,0.03,0,0.03
14409,EMERGENCY! DISASTER RESCUE SQUAD,1/1/2009,Simulation,0.03,0,0,0,0.03
14411,EMPIRE EARTH II,1/1/2005,Strategy,0,0.03,0,0,0.03
14412,SUGGOI! ARCANA HEART 2,1/1/2009,Fighting,0,0,0.03,0,0.03
14415,MOTHER GOOSE NO HIMITSU NO YAKATA,1/1/2011,Adventure,0,0,0.03,0,0.03
14417,WINNING POST 7 2009,1/1/2009,Sports,0,0,0.03,0,0.03
14418,KNIGHTS OF HONOR,1/1/2004,Strategy,0,0.02,0,0.01,0.03
14419,PUZZLE & ACTION: TANT-R,1/1/1994,Misc,0,0,0.03,0,0.03
14423,BUBBLE BOBBLE EVOLUTION,1/1/2006,Puzzle,0.03,0,0,0,0.03
14424,CODENAME: PANZERS COLD WAR,1/1/2009,Strategy,0,0.02,0,0.01,0.03
14425,KEKKAISHI: KOKUBOUROU SHUURAI,1/1/2008,Action,0,0,0.03,0,0.03
14426,SHUGO CHARA! AMUNONIJIRO CHARA CHANGE,1/1/2008,Action,0,0,0.03,0,0.03
14427,GALLEON: ISLANDS OF MYSTERY,1/1/2004,Action,0.02,0.01,0,0,0.03
14428,RENAI 0 KILOMETER,1/1/2013,Adventure,0,0,0.03,0,0.03
14429,WORLD SPORTS COMPETITION,1/1/2009,Sports,0.02,0,0,0.01,0.03
14431,TANTEI JINGUUJI SABURO DS: KIENAI KOKORO,1/1/2008,Adventure,0,0,0.03,0,0.03
14435,ALIA'S CARNIVAL! SACRAMENT,1/1/2015,Adventure,0,0,0.03,0,0.03
14436,NACHO LIBRE,1/1/2006,Action,0.03,0,0,0,0.03
14437,STORMLOVER,1/1/2010,Adventure,0,0,0.03,0,0.03
14438,GENSOU SUIKODEN I & II,1/1/2006,Role-Playing,0,0,0.03,0,0.03
14439,GLORIA UNION,1/1/2011,Role-Playing,0,0,0.03,0,0.03
14440,EBIKORE PHOTO KANO KISS,1/1/2015,Action,0,0,0.03,0,0.03
14443,EYESHIELD 21: DEVILBATS DEVILDAYS,1/1/2006,Role-Playing,0,0,0.03,0,0.03
14444,JYUZAENGI: ENGETSU SANGOKUDEN,1/1/2012,Action,0,0,0.03,0,0.03
14445,SHIN SANGOKU MUSOU ONLINE: KAMISHOU RANBU,1/1/2010,Action,0,0,0.03,0,0.03
14446,DANCING BLADE II: TEARS OF EDEN,1/1/1999,Adventure,0,0,0.03,0,0.03
14447,KOKORO NO KOKORON,1/1/2011,Misc,0,0,0.03,0,0.03
14449,BEATMANIA IIDX 13: DISTORTED,1/1/2007,Simulation,0,0,0.03,0,0.03
14451,GO! GO! HYPERGRIND,1/1/2003,Sports,0.02,0.01,0,0,0.03
14453,KAIDAN RESTAURANT: ZOKU! SHIN MENU 100-SEN,1/1/2011,Misc,0,0,0.03,0,0.03
14454,HOT PIXEL,1/1/2007,Puzzle,0.03,0,0,0,0.03
14455,PEAK PERFORMANCE,1/1/1997,Racing,0.02,0.01,0,0,0.03
14456,DANCE DANCE REVOLUTION: HOTTEST PARTY 5,1/1/2011,Misc,0,0.03,0,0,0.03
14459,DOKIDOKI MAJO SHINPAN! 2,1/1/2008,Adventure,0,0,0.03,0,0.03
14460,S.L.A.I.: STEEL LANCER ARENA INTERNATIONAL,1/1/2005,Simulation,0.01,0.01,0,0,0.03
14461,PET ALIEN: AN INTERGALACTIC PUZZLEPALOOZA,1/1/2007,Action,0.03,0,0,0,0.03
14463,BLOKUS PORTABLE: STEAMBOT CHAMPIONSHIP,1/1/2006,Puzzle,0.03,0,0,0,0.03
14464,RENAI REVENGE,1/1/2015,Adventure,0,0,0.03,0,0.03
14465,ZOBOOMAFOO: LEAPIN' LEMURS!,1/1/2001,Action,0.02,0.01,0,0,0.03
14466,ATELIER SHALLIE PLUS: ALCHEMISTS OF THE DUSK SEA,1/1/2016,Role-Playing,0,0,0.03,0,0.03
14467,DENNOU SENKI VIRTUAL-ON FORCE,1/1/2010,Fighting,0,0,0.03,0,0.03
14468,SINS OF A SOLAR EMPIRE,1/1/2008,Strategy,0,0.02,0,0.01,0.03
14469,GRAFFITI KINGDOM,1/1/2004,Role-Playing,0.01,0.01,0,0,0.03
14470,LANGRISSER: RE:INCARNATION TENSEI,1/1/2015,Role-Playing,0.02,0,0.01,0,0.03
14471,NETTOU! POWERFUL KOUSHIEN,1/1/2010,Sports,0,0,0.03,0,0.03
14473,GREAT EDO BLACKSMITH,1/1/2014,Adventure,0,0,0.03,0,0.03
14474,ARMORED CORE SL: SILENT LINE PORTABLE,1/1/2009,Simulation,0,0,0.03,0,0.03
14477,TO LOVERU TROUBLE: DOKI DOKI! RINKAIGAKKOU-HEN,1/1/2008,Adventure,0,0,0.03,0,0.03
14478,LETHAL ENFORCERS I & II,1/1/1996,Shooter,0.02,0.01,0,0,0.03
14479,KLONOA 2: DREAM CHAMP TOURNAMENT,1/1/2002,Platform,0.02,0.01,0,0,0.03
14480,SHANTAE AND THE PIRATE'S CURSE,1/1/2015,Platform,0,0,0.03,0,0.03
14481,MINNA NO GOLF JOU VOL.1,1/1/2007,Sports,0,0,0.03,0,0.03
14484,POWER RANGERS SUPER MEGAFORCE,1/1/2014,Action,0.01,0.01,0,0,0.03
14487,SUPER COLLAPSE! II,1/1/2004,Puzzle,0.02,0.01,0,0,0.03
14488,DUCATI WORLD RACING CHALLENGE,1/1/2001,Racing,0.02,0.01,0,0,0.03
14489,POP'N MUSIC 14 FEVER!,1/1/2007,Misc,0,0,0.03,0,0.03
14490,GOLDEN NUGGET CASINO / TEXAS HOLD 'EM DOUBLE PACK,1/1/2005,Misc,0.02,0.01,0,0,0.03
14491,JUDIE NO ATELIER: GURAMNAT NO RENKINJUTSU - TORAWARE NO MORITO,1/1/2010,Role-Playing,0,0,0.03,0,0.03
14492,LUX-PAIN (JP SALES),1/1/2008,Adventure,0,0,0.03,0,0.03
14494,SENKO NO RONDE DUO,1/1/2010,Fighting,0,0,0.03,0,0.03
14495,STARSHOT: SPACE CIRCUS FEVER,1/1/1998,Platform,0.02,0.01,0,0,0.03
14496,CHARLIE BLASTS TERRITORY,1/1/1999,Action,0.02,0.01,0,0,0.03
14497,BIG MOUNTAIN 2000,1/1/1998,Sports,0.02,0.01,0,0,0.03
14498,TOKIMEKI MEMORIAL GIRL'S SIDE 1ST LOVE PLUS,1/1/2009,Adventure,0,0,0.03,0,0.03
14502,CODE GEASS: HANGYAKU NO LELOUCH,1/1/2007,Action,0,0,0.03,0,0.03
14503,GTR EVOLUTION,1/1/2008,Racing,0,0.02,0,0.01,0.03
14504,HUDSON X GREEEEN LIVE!? DEEEES!?,1/1/2010,Misc,0,0,0.03,0,0.03
14505,DAIBAKUSHOU: JINSEI GEKIJOU,1/1/1995,Misc,0,0,0.03,0,0.03
14506,MARBLE MADNESS / KLAX,1/1/2005,Puzzle,0.02,0.01,0,0,0.03
14507,DOWNSTREAM PANIC!,1/1/2008,Action,0.03,0,0,0,0.03
14508,DJ MAX PORTABLE 3,1/1/2010,Misc,0.01,0,0.02,0,0.03
14509,SUZUMIYA HARUHI NO CHOKURETSU,1/1/2009,Adventure,0,0,0.03,0,0.03
14511,THE IDOLMASTER: GRAVURE FOR YOU! VOL. 5,1/1/2012,Misc,0,0,0.03,0,0.03
14512,S.Y.K RENSHOUDEN,1/1/2010,Adventure,0,0,0.03,0,0.03
14513,CASINO CHAOS WITH LAS VEGAS PLAYERS COLLECTION,1/1/2011,Misc,0.03,0,0,0,0.03
14514,HIIRO NO KAKERA: SHIN TAMAYORI HIME DENSHOU - PIECE OF FUTURE,1/1/2011,Adventure,0,0,0.03,0,0.03
14515,KONPEKI NO KANTAI,1/1/1995,Strategy,0,0,0.03,0,0.03
14516,D.C.I.F.: DA CAPO INNOCENT FINALE,1/1/2009,Adventure,0,0,0.03,0,0.03
14517,GALAXY ANGEL II: MUGEN KAIROU NO KAGI,1/1/2007,Strategy,0,0,0.03,0,0.03
14520,TENKA-BITO,1/1/2006,Strategy,0,0,0.03,0,0.03
14521,BRAHMA FORCE: THE ASSAULT ON BELTLOGGER 9,1/1/1996,Shooter,0.02,0.01,0,0,0.03
14524,KATEKYOO HITMAN REBORN! DS: ORE GA BOSS! SAIKYOU FAMILY TAISEN,1/1/2009,Action,0,0,0.03,0,0.03
14526,ROBO PIT,1/1/1995,Fighting,0.02,0.01,0,0,0.03
14527,EMILY ARCHER AND THE CURSE OF TUTANKHAMUN,1/1/2011,Adventure,0,0.03,0,0,0.03
14528,STORY HOUR: ADVENTURES,1/1/2008,Adventure,0.03,0,0,0,0.03
14529,BRAID,1/1/2009,Platform,0,0.02,0,0.01,0.03
14530,MUV-LUV ALTERNATIVE: TOTAL ECLIPSE,1/1/2013,Simulation,0,0,0.03,0,0.03
14534,HAKUOUKI,1/1/2008,Adventure,0,0,0.03,0,0.03
14535,"PRINCESS NATASHA: STUDENT, SECRET AGENT, PRINCESS",1/1/2006,Action,0.03,0,0,0,0.03
14536,ATOMIC BETTY,1/1/2005,Puzzle,0.02,0.01,0,0,0.03
14537,MONSTER HUNTER FRONTIER ONLINE: SEASON 10,1/1/2011,Role-Playing,0,0,0.03,0,0.03
14539,STREET JAM BASKETBALL,1/1/2004,Sports,0.02,0.01,0,0,0.03
14540,MASTER OF MONSTERS: DISCIPLES OF GAIA,1/1/1997,Strategy,0.02,0.01,0,0,0.03
14541,ARMORED CORE: LAST RAVEN PORTABLE,1/1/2010,Simulation,0,0,0.03,0,0.03
14543,COMMANDER: CONQUEST OF THE AMERICAS,1/1/2010,Strategy,0,0.02,0,0.01,0.03
14545,AFRO SAMURAI,1/1/2003,Platform,0.28,0.1,0,0.05,0.44
14547,VIRTUAL POOL: TOURNAMENT EDITION,1/1/2005,Sports,0.02,0.01,0,0,0.03
14549,NIPPON NO ASOKO DE,1/1/2008,Misc,0,0,0.03,0,0.03
14551,MAPLESTORY DS,1/1/2010,Role-Playing,0,0,0.03,0,0.03
14555,POPEYE: RUSH FOR SPINACH,1/1/2005,Platform,0.02,0.01,0,0,0.03
14557,BEYBLADE EVOLUTION,1/1/2013,Action,0.02,0.01,0,0,0.03
14559,BLUE BREAKER: KEN YORIMO HOHOEMI O,1/1/1996,Role-Playing,0,0,0.03,0,0.03
14560,BEATMANIA IIDX 15: DJ TROOPERS,1/1/2008,Simulation,0,0,0.03,0,0.03
14561,HEATHCLIFF! THE FAST AND THE FURRIEST,1/1/2010,Racing,0.03,0,0,0,0.03
14562,HYPERDIMENSION NEPTUNIA VS. SEGA HARD GIRLS: YUME NO GATTAI SPECIAL,1/1/2015,Role-Playing,0,0,0.03,0,0.03
14563,PLANET OF THE APES,1/1/2001,Action,0.02,0.01,0,0,0.03
14564,GEKIATSU!! PACHI GAME TAMASHI VOL. 1: CR EVANGELION - SHINJITSU NO TSUBASA,1/1/2011,Misc,0,0,0.03,0,0.03
14566,DRAKE & JOSH: TALENT SHOWDOWN,1/1/2007,Adventure,0.03,0,0,0,0.03
14569,HISSATSU PACHINKO COLLECTION 3,1/1/1995,Misc,0,0,0.03,0,0.03
14571,JACK KEANE,1/1/2008,Adventure,0,0.02,0,0,0.03
14574,MAHJONG KAKUTOU CLUB: ZENKOKU TAISENBAN,1/1/2006,Misc,0,0,0.03,0,0.03
